LANG,TASK_ID,SAMPLE_ID,EXECUTION_BASE_BINARY,EXECUTION_BASE_RATIO,BLEU,ROUGE-L,METEOR,chrF,CodeBLEU,RUBY,CBS_F1,CBS_F3,ICE-Score,ICE-Score w/o r,CJ-BIN,CJ-BIN w/o r,CJ-Score,CJ-Score w/o r,V-BIN,V-BIN w/o r,V-Score,V-Score w/o r
java,93,2,0.0,0.4,0.20978926840265796,0.4171779141104295,0.31977781582111475,0.3522875274554136,0.45119871069308176,0.28494623655913975,0.7818460464477539,0.7589811086654663,2.0,4.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,4.0
java,5,2,1.0,1.0,0.5457070857833021,0.7005649717514123,0.5545394306182628,0.6641599186988811,0.5478321056690547,0.5288461538461539,0.9040666222572327,0.8886212706565857,4.0,4.0,1.0,0.0,0.5,1.0,1.0,1.0,4.0,4.0
java,103,2,0.0,0.6666666666666666,0.31866253864819716,0.4339622641509434,0.5395845334101382,0.5554102194468661,0.617704711178968,0.3384615384615385,0.8266838788986206,0.8551549911499023,3.0,4.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,2.0
java,33,2,0.0,0.0,0.39517648945836364,0.6463878326996197,0.6377755568562528,0.5084015213071078,0.7464784288587412,0.5095541401273885,0.8447791337966919,0.8466427326202393,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0
java,77,2,0.0,0.625,0.3023919581286038,0.5333333333333333,0.4830210772833724,0.3118366914223688,0.4326703343470668,0.36363636363636365,0.8258386850357056,0.8408674597740173,4.0,4.0,1.0,0.0,0.5,1.0,1.0,1.0,4.0,4.0
java,44,2,1.0,1.0,0.4003053973675421,0.5384615384615384,0.5686984711438405,0.4290688596208901,0.5646612891716466,0.3076923076923077,0.8269678354263306,0.8117838501930237,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,135,2,0.0,0.4,0.15417817917707058,0.378698224852071,0.5342495948136144,0.3637887127661253,0.6573585883793894,0.2831858407079646,0.7974869012832642,0.828234851360321,4.0,4.0,0.0,0.0,0.5,0.95,0.0,1.0,4.0,4.0
java,45,2,1.0,1.0,0.4832697830906221,0.9,0.9601449275362319,0.5453161336237076,0.7710211543246274,0.8181818181818181,0.9611916542053223,0.961191713809967,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,12,2,1.0,1.0,0.30096837641145624,0.5740740740740741,0.37235391050830263,0.44252089425331786,0.43095050367603316,0.4477611940298507,0.7949340343475342,0.7927035093307495,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,97,2,0.0,0.375,0.09846107951428584,0.38095238095238093,0.3650793650793651,0.15591269538659736,0.38969696969696965,0.1428571428571429,0.7496927976608276,0.7627139687538147,4.0,4.0,0.0,0.0,0.5,1.0,0.0,1.0,4.0,4.0
java,149,2,1.0,1.0,0.3205146763854454,0.5096153846153846,0.5258682420336557,0.48536045660015026,0.7386650143702519,0.3833333333333333,0.7992064952850342,0.8142314553260803,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
java,156,2,1.0,1.0,0.15871454479217978,0.43502824858757067,0.43106301195590385,0.3123217927443379,0.568014392209574,0.2622950819672131,0.7896315455436707,0.7890384793281555,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,86,2,1.0,1.0,0.4985594987311776,0.7142857142857143,0.6516343309057806,0.5209484080035267,0.7573622556364827,0.6235294117647059,0.8761124610900879,0.8835552930831909,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,148,2,1.0,1.0,0.4951309526200424,0.6490066225165564,0.6197543224570253,0.5652274796423858,0.7679408839900606,0.5465838509316769,0.8808155059814453,0.8834885358810425,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
java,39,2,0.0,0.0,0.14249706560531694,0.3333333333333333,0.28806458409256563,0.20847480143261307,0.4665833743408587,0.21238938053097345,0.7728782296180725,0.7575579285621643,3.0,3.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,2.0
java,138,2,0.0,0.625,0.10193904332806189,0.2857142857142857,0.5498731608320649,0.25063318323197087,0.6904746890395254,0.17333333333333334,0.7797989845275879,0.8264583945274353,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
java,87,2,0.0,0.6666666666666666,0.6307952811402907,0.6848249027237354,0.6500899210258817,0.6489802441224506,0.7472562560650998,0.5343511450381679,0.8910252451896667,0.8818479180335999,3.0,3.0,0.0,0.0,0.5,0.5,0.0,1.0,4.0,3.0
java,152,2,1.0,1.0,1.0000000000000004,1.0,0.9999980926513672,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,-1.0
java,40,2,1.0,1.0,1.0000000000000004,1.0,0.9999995424291703,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,1,2,0.0,0.75,0.39636073276241257,0.5811320754716982,0.5735171296245607,0.4439828955102206,0.7168868340507489,0.4285714285714286,0.8104423880577087,0.8080194592475891,3.0,4.0,0.0,0.0,0.5,0.5,1.0,1.0,4.0,4.0
java,71,2,0.0,0.2222222222222222,0.490858686688182,0.6578947368421052,0.5154315785841684,0.6108638118209054,0.5364099794660896,0.5053763440860215,0.8803595304489136,0.8686718940734863,3.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,3.0,4.0
java,114,2,1.0,1.0,0.2926672997441679,0.5428571428571428,0.5312713587019235,0.5094861652623115,0.6504445499573612,0.40740740740740744,0.8613353967666626,0.8801775574684143,4.0,-1.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
java,56,2,1.0,1.0,0.3783625404097357,0.5774647887323944,0.6186473338791803,0.49874708944236423,0.6502574615866499,0.4683544303797469,0.8346123695373535,0.8388174176216125,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,107,2,0.0,0.0,0.3970950888452554,0.6745562130177514,0.4962898143629276,0.31977385685950643,0.48882264105517353,0.5643564356435644,0.8380568027496338,0.7976434826850891,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
java,155,2,0.0,0.875,0.25755088856088004,0.5416666666666667,0.4658564814814815,0.3476185160794797,0.45849941552266443,0.39743589743589747,0.853177547454834,0.8261799812316895,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,50,2,0.0,0.05,0.9425437476131632,0.9682539682539683,0.9681174628769361,0.956815248959863,0.8758390123646661,0.9682539682539683,0.9889112710952759,0.9880357980728149,3.0,4.0,0.0,0.0,0.5,0.5,1.0,0.0,4.0,3.0
java,143,2,0.0,0.0,0.220961642587573,0.48958333333333326,0.37323815606911676,0.3256053944810023,0.3869889398202866,0.3504273504273504,0.7574066519737244,0.730274498462677,3.0,4.0,0.0,0.0,0.5,0.5,0.0,1.0,3.0,4.0
java,161,2,0.0,0.375,0.18360718938290638,0.4166666666666667,0.4725891335849297,0.40509315865338885,0.6359089339730027,0.2857142857142857,0.7845280170440674,0.7900245189666748,3.0,4.0,0.0,0.0,0.5,0.95,0.0,1.0,2.0,4.0
java,129,2,0.0,0.0,0.00967658868586619,0.2515337423312884,0.1020387122936598,0.14765628403311376,0.0976538472915115,0.13138686131386856,0.7647587656974792,0.687309205532074,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
java,59,2,1.0,1.0,0.1892061366382488,0.4657534246575342,0.3184382701377334,0.27274187177890846,0.2845924119845802,0.33999999999999997,0.7931854724884033,0.7718775868415833,4.0,4.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
java,55,2,1.0,1.0,0.2844763472309483,0.4963503649635037,0.5617081772269219,0.570372185321666,0.7433803145139952,0.35416666666666663,0.8294622302055359,0.8829404711723328,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,23,2,1.0,1.0,1.0000000000000004,1.0,0.9993141289437586,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,7,2,1.0,1.0,0.1738427944400476,0.38461538461538464,0.32259540587535457,0.338451975509004,0.4086899288454599,0.30434782608695654,0.7570008635520935,0.7643755674362183,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,8,2,1.0,1.0,0.6746176268305605,0.8674698795180722,0.8800650615138133,0.7555630481730552,0.9146452703804255,0.8571428571428572,0.9479854106903076,0.9374944567680359,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0
java,108,2,0.0,0.5,0.18990594826921034,0.4392523364485982,0.33360748022659575,0.25423693054801405,0.37018406400377935,0.3282442748091603,0.7898222804069519,0.7558549046516418,4.0,4.0,0.0,0.0,0.5,0.95,0.0,1.0,4.0,4.0
java,151,2,1.0,1.0,0.06519191485013032,0.29310344827586204,0.326458607636603,0.2952266783121652,0.33685305462679555,0.12698412698412698,0.7515583634376526,0.7376098036766052,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0
java,22,2,1.0,1.0,0.8255964765419496,0.9347826086956522,0.9344063771251206,0.8917799123231616,0.9628682299612925,0.9347826086956522,0.9860950708389282,0.9860950112342834,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0
java,139,2,0.0,0.25,0.33924891482690794,0.6486486486486486,0.5562146341463414,0.2836013872440299,0.49257476054417076,0.5714285714285714,0.8640047311782837,0.8515505790710449,4.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0,4.0,4.0
java,26,2,0.0,0.6666666666666666,0.07150777122772052,0.42718446601941745,0.2889781208635975,0.3735874812148055,0.18832366541090165,0.275,0.739978015422821,0.6844616532325745,3.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,4.0
java,35,2,1.0,1.0,0.06089010534705976,0.3255813953488372,0.55957041051892,0.2162120502807084,0.6547619047619048,0.21212121212121215,0.692390501499176,0.7080758810043335,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,57,2,1.0,1.0,0.03407478719003136,0.32558139534883723,0.34553290963547384,0.1663140869579281,0.5938845100340991,0.22935779816513757,0.6932822465896606,0.6971025466918945,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,62,2,1.0,1.0,0.8530794629535556,0.9444444444444444,0.9442166118444473,0.858191406208407,0.9679374862498349,0.9444444444444444,0.9918420314788818,0.9918419718742371,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,70,2,0.0,0.3333333333333333,0.2401302854272083,0.4444444444444444,0.4702757678061064,0.36415817142064094,0.6849249880473918,0.3015873015873016,0.7860409617424011,0.7842816114425659,3.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,4.0
java,6,2,1.0,1.0,0.6091240991576986,0.6639004149377593,0.700309753013581,0.6257837490913675,0.7150750100571669,0.48,0.892227053642273,0.8870876431465149,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,28,2,1.0,1.0,0.08447773742536654,0.28571428571428575,0.5010893246187365,0.3625674220117221,0.4748639366297179,0.19444444444444442,0.7232542037963867,0.7596395015716553,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
java,163,2,0.0,0.0,0.39548943625302124,0.608695652173913,0.5509446868938763,0.4990183574185941,0.4523465366846788,0.3855421686746988,0.8521063327789307,0.8218183517456055,4.0,4.0,0.0,0.0,0.5,0.5,0.0,1.0,2.0,2.0
js,112,0,0.0,0.0,0.3956788643546475,0.6319702602230484,0.4745222125213789,0.45105229122871876,0.5511577684504284,0.4666666666666667,0.8329536318778992,0.8480232954025269,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,3,0,1.0,1.0,0.4386515380280444,0.6516853932584269,0.7581332077298822,0.721133500043712,0.7982719883641511,0.5272727272727273,0.8758952021598816,0.9116289019584656,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,54,0,1.0,1.0,0.2660190956301383,0.4583333333333333,0.48585601749617796,0.312071857510075,0.5651698492716898,0.3653846153846154,0.8044867515563965,0.8034234046936035,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,102,0,0.0,0.625,0.559672238844759,0.7777777777777778,0.7990056818181819,0.6087587605760182,0.6569388371930807,0.7297297297297297,0.9622539281845093,0.962253987789154,4.0,4.0,0.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
js,14,0,1.0,1.0,0.823312084532682,0.9010989010989011,0.897694461775076,0.7373166948814057,0.9380729002241411,0.8913043478260869,0.9417292475700378,0.951176106929779,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,128,0,0.0,0.0,0.3848276828305075,0.6193548387096776,0.484190822047303,0.481796834440055,0.47985482314846784,0.4725274725274725,0.8842372298240662,0.8821156620979309,3.0,2.0,0.0,0.0,0.95,1.0,0.0,0.0,3.0,4.0
js,43,0,1.0,1.0,0.6789089169149736,0.8721804511278195,0.9225203504641718,0.8126086284939188,0.8065671240125778,0.7733333333333333,0.940969705581665,0.9659877419471741,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,49,0,1.0,1.0,0.4990716417829409,0.7272727272727273,0.7141007601129779,0.5518754193402697,0.7300040037892204,0.6511627906976745,0.9096509218215942,0.938575267791748,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0
js,75,0,0.0,0.5,0.13377928316329024,0.3961352657004831,0.29371994050784866,0.24637702590149646,0.26244504222865966,0.2605633802816901,0.798480212688446,0.7775952816009521,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
js,99,0,0.0,0.8,0.05580206059152059,0.27083333333333337,0.2951641966310334,0.20743495463184822,0.44114823348694315,0.17307692307692313,0.759769856929779,0.7675285935401917,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,63,0,1.0,1.0,0.7770263972735566,0.8867924528301887,0.9284353348204952,0.8846118791232304,0.828653581173684,0.8245614035087719,0.9817929863929749,0.9792208671569824,4.0,3.0,1.0,0.0,1.0,0.95,1.0,0.0,4.0,2.0
js,16,0,1.0,1.0,0.2029335885395209,0.45454545454545453,0.6956937095825985,0.43307221295313325,0.6943160919170805,0.3125,0.8100832104682922,0.8850378394126892,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,64,0,0.0,0.0,0.08783669629289839,0.3209876543209877,0.28737306451135386,0.23150632699612378,0.4419014840712057,0.16666666666666663,0.7871732115745544,0.7843525409698486,4.0,4.0,0.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
js,65,0,1.0,1.0,0.3230824089512537,0.5641025641025641,0.5215992647058825,0.5044620003229856,0.6995553437729283,0.4242424242424242,0.8459548354148865,0.8807471394538879,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,110,0,0.0,0.5714285714285714,0.49679416703152646,0.6161616161616161,0.6150545313937033,0.5237498278336564,0.6322344151675201,0.47,0.9079663157463074,0.9149638414382935,3.0,3.0,0.0,0.0,0.5,0.5,0.0,1.0,3.0,4.0
js,115,0,0.0,0.0,0.36543014162020426,0.5045871559633027,0.5713882171493361,0.4775711377904077,0.6463235745027744,0.30534351145038163,0.8109996914863586,0.8331516981124878,3.0,4.0,0.0,0.0,0.5,0.95,0.0,0.0,4.0,1.0
js,13,0,1.0,1.0,0.25575816073996505,0.509090909090909,0.4371071992374825,0.31019499987545457,0.47856955558133474,0.3571428571428571,0.8003372550010681,0.8173123598098755,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,131,0,0.0,0.0,0.2762380782560838,0.6065573770491803,0.37850538259703564,0.3434219958636697,0.49193631535630883,0.4626865671641791,0.8797276616096497,0.8800874948501587,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,25,0,1.0,1.0,0.44937614161231415,0.6470588235294118,0.5606356459890011,0.4849052303373936,0.5865163300997907,0.5333333333333333,0.8764474391937256,0.8799384236335754,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,83,0,0.0,0.0,0.07793555430971665,0.30769230769230765,0.4132281553398058,0.2580450240112762,0.5807232491994027,0.19354838709677424,0.7847989201545715,0.8106136918067932,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0
js,78,0,0.0,0.38461538461538464,0.30884824727662,0.5,0.47493330701502534,0.4173316762725633,0.6322966256876558,0.3214285714285714,0.8734662532806396,0.8693313598632812,4.0,4.0,0.0,0.0,0.5,0.95,1.0,1.0,4.0,4.0
js,91,0,0.0,0.8333333333333334,0.1620952537822606,0.4444444444444444,0.2905866460463682,0.2637272003339755,0.274258317307279,0.303030303030303,0.8144784569740295,0.8095903396606445,3.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,1.0
js,53,0,1.0,1.0,0.8091067115702206,0.923076923076923,0.9221311475409837,0.9761490149794774,0.8348511185950368,0.8571428571428572,0.997565746307373,0.9975656270980835,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,118,0,0.0,0.6153846153846154,0.031462994472137545,0.2836879432624113,0.19851210085761006,0.1033759157531955,0.3031213313927689,0.17804878048780493,0.7121010422706604,0.7362604141235352,2.0,3.0,0.0,0.0,0.5,0.95,0.0,1.0,3.0,4.0
js,60,0,1.0,1.0,0.03176605498590708,0.26666666666666666,0.2836879432624113,0.21741983352704464,0.44078947368421045,0.18181818181818177,0.7323712110519409,0.7346891760826111,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,27,0,1.0,1.0,0.4428848438975468,0.6333333333333334,0.6465718570234524,0.632708177709715,0.7140161608516112,0.536231884057971,0.8745599389076233,0.9070761799812317,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,140,0,0.0,0.8,0.02054763734396958,0.2535211267605634,0.1564226473368212,0.1376541716260551,0.1422802115305944,0.1515151515151515,0.684412956237793,0.6721943616867065,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
js,4,0,1.0,1.0,0.2963836555123972,0.5714285714285714,0.4018428674643817,0.46995539288642346,0.6308509100039458,0.368421052631579,0.8552935123443604,0.874917209148407,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,32,0,0.0,0.0,0.03695706066451954,0.2237762237762238,0.31285977928157527,0.17032510983377278,0.5161290322580645,0.14835164835164838,0.6871283054351807,0.6966366767883301,2.0,3.0,0.0,0.0,0.5,1.0,0.0,0.0,-1.0,4.0
js,51,0,0.0,0.7142857142857143,0.626064373989744,0.5932203389830508,0.6632185570987652,0.41539379930388437,0.7671097335718714,0.3650793650793651,0.8240528702735901,0.8616059422492981,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,120,0,0.0,0.0,0.25048480798380024,0.4507042253521127,0.32248468850639683,0.3441743786071603,0.48139374865037077,0.2931034482758621,0.8298804759979248,0.8368917107582092,3.0,2.0,1.0,0.0,1.0,0.95,1.0,1.0,3.0,3.0
js,134,0,0.0,0.2,0.03789299646462705,0.19895287958115185,0.1555880471952507,0.13070164607143123,0.18505714335452714,0.12698412698412698,0.7383080124855042,0.74413001537323,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
js,74,0,1.0,1.0,0.1155575639328843,0.4871794871794873,0.4645842467222008,0.29825413872328715,0.6087438773265252,0.3516483516483516,0.8309351801872253,0.8445629477500916,4.0,3.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
js,41,0,0.0,0.0,0.0227647792577296,0.21818181818181817,0.24475524475524477,0.15574991156390547,0.43594771241830066,0.13636363636363635,0.7024784088134766,0.7263195514678955,3.0,4.0,0.0,0.0,0.5,0.5,0.0,1.0,2.0,4.0
js,92,0,1.0,1.0,0.6692457713917116,0.5303030303030303,0.8604257825376,0.6963621847187185,0.8145624043937452,0.38235294117647056,0.9205513596534729,0.9202906489372253,4.0,4.0,0.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
js,136,0,0.0,0.0,0.44228425281805983,0.5627705627705627,0.5469568049287352,0.42260096730266183,0.659247911252302,0.39669421487603307,0.8337342143058777,0.8484740853309631,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,150,0,0.0,0.5,0.07915631450810051,0.35443037974683544,0.3097196261682243,0.2348349996205915,0.19110988336006318,0.22807017543859653,0.8124141097068787,0.7678403854370117,3.0,4.0,0.0,0.0,0.5,0.5,0.0,1.0,2.0,4.0
js,101,0,0.0,0.6666666666666666,0.0002750470282416715,0.15151515151515152,0.0696082285115304,0.0558285644956572,0.04737404866148463,0.08620689655172409,0.6237517595291138,0.6118729710578918,3.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0
js,89,0,0.0,0.0,0.28186318827201273,0.5487804878048781,0.5143625730994154,0.36571436176761796,0.7116104587570273,0.4444444444444444,0.7835847735404968,0.8123216032981873,4.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
js,21,0,1.0,1.0,0.510404548076813,0.7289719626168225,0.5749111890424753,0.5614948674825069,0.7877027523147964,0.6610169491525424,0.901793360710144,0.922569990158081,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,133,0,1.0,1.0,0.01885656059777919,0.24060150375939854,0.16395092253840016,0.13078044137155978,0.2596553045145273,0.14634146341463417,0.7385746836662292,0.7343878149986267,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,69,0,1.0,1.0,0.28127309955244406,0.5189189189189188,0.58386531986532,0.3701690054421072,0.6541856132104313,0.419047619047619,0.8363953828811646,0.8413199782371521,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,116,0,0.0,0.375,0.034992029881011744,0.22435897435897434,0.15999664560249308,0.1826517752033736,0.21768740029279002,0.14746543778801846,0.676426887512207,0.6524581909179688,2.0,3.0,0.0,1.0,1.0,0.5,0.0,0.0,3.0,4.0
js,34,0,0.0,0.0,0.08542863984436884,0.4210526315789473,0.3546245997769544,0.23988162977734703,0.4949079514296905,0.23404255319148937,0.7652772665023804,0.7728509306907654,4.0,3.0,0.0,1.0,0.5,1.0,0.0,1.0,2.0,4.0
js,9,0,1.0,1.0,0.24149410618342576,0.4297520661157025,0.43328976307151257,0.37309223085193755,0.6244115384269225,0.2857142857142857,0.807489812374115,0.8115273118019104,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,122,0,1.0,1.0,0.367921697093511,0.5714285714285714,0.5388607931860527,0.3977725876721462,0.5777502466473032,0.47540983606557374,0.8791524767875671,0.8992088437080383,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,94,0,0.0,0.3333333333333333,0.3524191340371266,0.4827586206896552,0.47309298012203355,0.41253647274532024,0.6159072833642374,0.30147058823529416,0.8567831516265869,0.8547093868255615,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,4.0
js,85,0,0.0,0.0,0.5238051095600074,0.8041237113402061,0.7870387214137214,0.5614305362171463,0.7012288641128963,0.7142857142857143,0.9447577595710754,0.940740704536438,3.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,3.0
js,47,0,1.0,1.0,0.42257830939322155,0.5733333333333334,0.6199906357170968,0.4564729405051423,0.6846544902239659,0.3717948717948718,0.8612254858016968,0.8754318952560425,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,146,0,0.0,0.7142857142857143,0.4835893699122291,0.6785714285714285,0.5545871559633027,0.4690662019110792,0.6012726007336815,0.5454545454545454,0.9011785387992859,0.8835930824279785,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,125,0,0.0,0.75,0.14622953602150834,0.3781094527363184,0.31723969271085745,0.3637668292999983,0.3487740128791173,0.2564102564102564,0.7896547317504883,0.7552831768989563,4.0,4.0,1.0,1.0,0.5,0.95,0.0,1.0,4.0,4.0
js,20,0,0.0,0.8,0.31802750807820673,0.4300341296928328,0.3792208819964848,0.336169853622132,0.4984236858589555,0.2088607594936709,0.7942447066307068,0.8078192472457886,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,96,0,1.0,1.0,0.34321650024709066,0.49197860962566836,0.5083517575600259,0.426801139352792,0.6605894076313791,0.3271028037383178,0.8421941995620728,0.8493632674217224,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0
js,82,0,0.0,0.8125,0.4452421391280402,0.5982905982905983,0.555382311385222,0.5178952053267155,0.6049102299534602,0.3220338983050848,0.8835660815238953,0.882241427898407,3.0,4.0,0.0,1.0,1.0,0.5,1.0,0.0,3.0,4.0
js,81,0,0.0,0.0,0.1094244857642282,0.45299145299145294,0.23613301244625493,0.18716016601154759,0.25787048987367656,0.368421052631579,0.806884229183197,0.7685048580169678,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0
js,31,0,1.0,1.0,0.31814732476151086,0.75,0.7396078510943376,0.5839995812548122,0.6600952611976255,0.6481481481481481,0.9156070351600647,0.9192760586738586,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,100,0,0.0,0.0,0.27141384364726795,0.641025641025641,0.6848689771766695,0.4186223037487611,0.6416947370669744,0.5,0.8517066240310669,0.8817005753517151,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
js,29,0,1.0,1.0,0.6503386691979852,0.8648648648648649,0.8704894682320441,0.822355827419466,0.8805945848872293,0.8421052631578947,0.9727602601051331,0.9727602601051331,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
js,157,0,0.0,0.9090909090909091,0.11426915172058298,0.345679012345679,0.24060530892709495,0.1625264215509681,0.24099674683463626,0.20454545454545459,0.7618706822395325,0.8014951944351196,2.0,4.0,0.0,0.0,0.5,0.5,0.0,1.0,2.0,4.0
js,142,0,1.0,1.0,0.5899802538197133,0.7717391304347826,0.7359518807001446,0.6257377448388571,0.687381410882213,0.6770833333333333,0.9276544451713562,0.9305598139762878,4.0,4.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,3.0
js,98,0,0.0,0.5714285714285714,0.31257644622989483,0.5660377358490567,0.45035662073462257,0.3720257599437521,0.43301443999635514,0.3977272727272727,0.8511313199996948,0.8662548065185547,3.0,3.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
js,126,0,0.0,0.8461538461538461,0.19469638191327182,0.48684210526315785,0.3525640291133091,0.28871809304286955,0.29323573150776766,0.33333333333333337,0.8333680033683777,0.8225746154785156,3.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
js,111,0,0.0,0.625,0.031289789268774265,0.31496062992125984,0.16432170555312087,0.17166581542523404,0.19810059778531164,0.17297297297297298,0.7312135696411133,0.7024926543235779,3.0,4.0,1.0,0.0,0.5,0.0,1.0,1.0,4.0,4.0
js,117,0,1.0,1.0,0.0570716563290788,0.3426791277258567,0.22560866251693765,0.2278032597930254,0.19993016937854938,0.21074380165289253,0.784030556678772,0.7525238990783691,4.0,4.0,1.0,1.0,0.5,0.95,1.0,1.0,4.0,4.0
